Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:be:a0:de:39,00:1a:be:a0:de:52,00:1a:be:a0:de:64,00:1a:be:a0:de:72,00:1a:be:a0:de:73,00:1a:be:a0:de:89,00:1a:be:a0:de:90,00:1a:be:a0:de:91,00:1a:be:a0:de:92,00:1a:be:a0:de:93,00:1a:be:a0:de:94,00:1a:be:a0:de:95,00:1a:be:a0:de:96,00:1a:be:a0:df:01,00:1a:be:a0:df:02,00:1a:be:a0:df:03,00:1a:be:a0:df:08,00:1a:be:a0:df:11,00:1a:be:a0:df:20,00:1a:be:a0:df:22,00:1a:be:a0:df:28,00:1a:be:a0:df:29,00:1a:be:a0:df:36,00:1a:be:a0:df:45,00:1a:be:a0:df:46,00:1a:be:a0:df:47,00:1a:be:a0:df:48,00:1a:be:a0:df:49,00:1a:be:a0:df:50,00:1a:be:a0:df:51,00:1a:be:a0:df:52,00:1a:be:a0:df:56,00:1a:be:a0:df:57,00:1a:be:a0:df:58,00:1a:be:a0:df:64,00:1a:be:a0:df:67,00:1a:be:a0:df:73,00:1a:be:a0:df:75,00:1a:be:a0:de:40,00:1a:be:a0:de:43,00:1a:be:a0:de:53,00:1a:be:a0:de:66,00:1a:be:a0:df:12,00:1a:be:a0:df:68,00:1a:be:a0:df:74,00:1a:be:a0:de:80,00:1a:be:a0:de:37,00:1a:be:a0:de:48,00:1a:be:a0:df:13,00:1a:be:a0:df:69,00:1a:be:a0:de:56,00:1a:be:a0:de:59,00:1a:be:a0:de:84,00:1a:be:a0:df:34,00:1a:be:a0:df:40,00:1a:be:a0:de:78,00:1a:be:a0:de:65,00:1a:be:a0:df:21,00:1a:be:a0:de:82,00:1a:be:a0:df:38,00:1a:be:a0:de:81,00:1a:be:a0:df:14,00:1a:be:a0:df:37,00:1a:be:a0:df:70,00:1a:be:a0:de:44,00:1a:be:a0:de:57,00:1a:be:a0:de:67,00:1a:be:a0:df:23,00:1a:be:a0:df:06,00:1a:be:a0:de:79,00:1a:be:a0:df:35,00:1a:be:a0:de:83,00:1a:be:a0:df:15,00:1a:be:a0:df:39,00:1a:be:a0:df:71,00:1a:be:a0:de:38,00:1a:be:a0:de:51,00:1a:be:a0:de:68,00:1a:be:a0:df:24,00:1a:be:a0:de:60,00:1a:be:a0:de:05,00:1a:be:a0:df:09,00:1a:be:a0:df:65,00:1a:be:a0:de:33,00:1a:be:a0:de:32,00:1a:be:a0:de:97,00:1a:be:a0:df:53,00:1a:be:a0:de:86,00:1a:be:a0:df:44,00:1a:be:a0:df:62,00:1a:be:a0:de:55,00:1a:be:a0:de:88,00:1a:be:a0:de:41,00:1a:be:a0:de:49,00:1a:be:a0:de:54,00:1a:be:a0:df:10,00:1a:be:a0:df:66,00:1a:be:a0:df:42,00:1a:be:a0:de:70,00:1a:be:a0:de:08,00:1a:be:a0:de:12,00:1a:be:a0:de:69,00:1a:be:a0:df:25,00:1a:be:a0:de:74,00:1a:be:a0:df:26,00:1a:be:a0:de:85,00:1a:be:a0:de:62,00:1a:be:a0:df:30,00:1a:be:a0:df:41,00:1a:be:a0:df:18,00:1a:be:a0:de:76,00:1a:be:a0:df:32,00:1a:be:a0:de:98,00:1a:be:a0:de:87,00:1a:be:a0:df:43,00:1a:be:a0:df:54,00:1a:be:a0:de:71,00:1a:be:a0:de:75,00:1a:be:a0:df:27,00:1a:be:a0:df:31,00:1a:be:a0:de:17,00:1a:be:a0:df:04,00:1a:be:a0:df:59,00:1a:be:a0:de:15,00:1a:be:a0:df:05,00:1a:be:a0:df:60,00:1a:be:a0:de:63,00:1a:be:a0:df:19,00:1a:be:a0:de:02,00:1a:be:a0:de:99,00:1a:be:a0:df:55,00:1a:be:a0:de:16,00:1a:be:a0:de:77,00:1a:be:a0:de:27,00:1a:be:a0:de:30,00:1a:be:a0:df:33,00:1a:be:a0:de:26,00:1a:be:a0:de:61,00:1a:be:a0:df:61,00:1a:be:a0:de:01,00:1a:be:a0:de:03,00:1a:be:a0:de:04,00:1a:be:a0:de:24
2021.05.19 173052,49.0,58.0,11.663513182432434,25.46675639189189,-40.510134506756756,-0.6317002899864864,0.6793916514189189,9.925870672297297,0.0014935820952702704,-0.002212768457702703,-0.0011182630952432436,-0.06827988931154072,0.0635209522576612,-0.3112064648318935,1003.0695342567568,-100.0,-100.0,-100.0,-80.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-78.0,-79.0,-100.0,-100.0,-78.0,-100.0,-81.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-65.0,-100.0,-100.0,-71.0,-71.0,-100.0,-65.0,-89.0,-77.0,-100.0,-100.0,-78.0,-86.0,-88.0,-100.0,-85.0,-85.0,-100.0,-85.0,-100.0,-86.0,-100.0,-100.0,-76.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173104,48.0,57.0,10.133709495967741,26.98064477419355,-41.18032204838709,-0.5657825858709679,0.7538490057258066,9.923921516129035,0.005280200729032258,-0.0020917405312096777,-0.004832318576370969,-0.07578471462212256,0.05690548518267005,-0.25318653376833083,1003.0643412096773,-100.0,-100.0,-100.0,-77.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-77.0,-84.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-76.0,-75.0,-100.0,-100.0,-75.0,-85.0,-75.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-57.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-72.0,-100.0,-100.0,-72.0,-72.0,-100.0,-70.0,-100.0,-81.0,-100.0,-100.0,-78.0,-82.0,-81.0,-75.0,-85.0,-84.0,-75.0,-82.0,-100.0,-82.0,-100.0,-100.0,-70.0,-70.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173114,47.0,56.0,9.604319730399997,25.167839744000005,-40.56431945600001,-0.5842413597359998,0.68740587248,9.941890936,0.0054574702872,-0.00097555167776,-0.0023499984242879995,-0.06893404124677177,0.05873678910732265,-0.2530186342000961,1003.0600651199999,-100.0,-100.0,-100.0,-75.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-75.0,-82.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-76.0,-76.0,-100.0,-100.0,-86.0,-84.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-64.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-69.0,-100.0,-100.0,-77.0,-77.0,-100.0,-75.0,-100.0,-76.0,-100.0,-100.0,-73.0,-82.0,-84.0,-74.0,-87.0,-87.0,-75.0,-80.0,-100.0,-80.0,-100.0,-100.0,-70.0,-70.0,-88.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173125,46.0,55.0,11.055908878787879,22.14818159848485,-41.08727234090909,-0.6506260392803029,0.8654396542424242,9.899364946969698,0.005817917328409092,-0.0035114198386363635,-0.004898898483166668,-0.08706472399221221,0.06548346449254132,-0.3136147811557307,1003.055149621212,-100.0,-100.0,-100.0,-74.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-75.0,-80.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-75.0,-74.0,-100.0,-100.0,-83.0,-87.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-66.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-64.0,-100.0,-100.0,-74.0,-73.0,-100.0,-65.0,-100.0,-72.0,-100.0,-100.0,-72.0,-83.0,-84.0,-76.0,-85.0,-86.0,-76.0,-82.0,-100.0,-83.0,-100.0,-86.0,-63.0,-63.0,-86.0,-100.0,-100.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173136,45.0,54.0,10.761068435114504,23.143511229007633,-41.09083910687023,-0.5406309066412214,0.7716875641984734,9.935180477099236,0.004337880146183207,-0.001677552491984733,0.00048669161320610767,-0.07746587019726515,0.0543731958356522,-0.31307990166522165,1003.0465080152671,-100.0,-100.0,-100.0,-78.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-78.0,-79.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-82.0,-82.0,-100.0,-100.0,-82.0,-84.0,-82.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-64.0,-100.0,-100.0,-80.0,-80.0,-100.0,-63.0,-100.0,-73.0,-100.0,-100.0,-72.0,-85.0,-84.0,-76.0,-87.0,-86.0,-75.0,-77.0,-100.0,-77.0,-100.0,-79.0,-64.0,-64.0,-88.0,-100.0,-100.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173147,44.0,53.0,9.702978480851064,23.393616765957447,-38.97531865248227,-0.5549962966312058,0.8425639858156028,9.913231666666666,0.0028959257978723404,-0.007577159459858156,0.0015543749719716315,-0.08482092101100486,0.05566919500549841,-0.274903156761582,1003.0443180141843,-100.0,-100.0,-100.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-88.0,-100.0,-100.0,-86.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-63.0,-100.0,-100.0,-100.0,-100.0,-93.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-65.0,-100.0,-100.0,-82.0,-81.0,-100.0,-66.0,-100.0,-75.0,-100.0,-100.0,-75.0,-80.0,-80.0,-73.0,-88.0,-87.0,-74.0,-76.0,-100.0,-76.0,-100.0,-78.0,-64.0,-64.0,-100.0,-90.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173159,43.0,52.0,12.556278821705426,23.779069480620155,-38.09953451162791,-0.5555459991472869,0.7872152858914728,9.92853788372093,0.005504520838759688,0.003193030454186046,0.00262477430832558,-0.07905142009258266,0.05591228945079695,-0.3710123563921729,1003.0429248062015,-100.0,-100.0,-100.0,-77.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-77.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-86.0,-83.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-65.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-67.0,-100.0,-100.0,-82.0,-83.0,-100.0,-67.0,-100.0,-78.0,-100.0,-100.0,-77.0,-80.0,-78.0,-69.0,-100.0,-100.0,-71.0,-74.0,-100.0,-74.0,-100.0,-77.0,-68.0,-69.0,-91.0,-100.0,-87.0,-88.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173210,42.0,51.0,12.346874781250001,25.2492184453125,-38.97562446875,-0.421972230328125,0.7000635059375,9.93584771875,0.00592970702578125,-0.0026949083013281254,-0.0050861786417187495,-0.07039735939179076,0.04245679029008893,-0.36543088173493743,1003.032710546875,-100.0,-100.0,-100.0,-78.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-77.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-75.0,-100.0,-100.0,-87.0,-84.0,-87.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-59.0,-100.0,-100.0,-85.0,-84.0,-100.0,-59.0,-100.0,-80.0,-100.0,-100.0,-83.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-70.0,-100.0,-100.0,-75.0,-75.0,-89.0,-87.0,-87.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173221,41.0,50.0,9.216363483333334,25.140454257575755,-37.737272204545455,-0.4386783067878788,0.5728483838333334,9.948502125000001,0.004295382070454545,-0.0064222855346212126,-0.005208958910803032,-0.057557051472196474,0.04410641138251359,-0.270081637370767,1003.0335184848483,-100.0,-100.0,-100.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-77.0,-100.0,-100.0,-75.0,-80.0,-80.0,-72.0,-100.0,-100.0,-70.0,-74.0,-100.0,-74.0,-100.0,-81.0,-80.0,-80.0,-87.0,-90.0,-90.0,-100.0,-100.0,-100.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173232,40.0,49.0,8.898947207518795,24.025714,-36.18270629323308,-0.5380277554436091,0.6555992484962406,9.93332412030075,0.00374370365,-0.005303931456992482,-0.002009640853578948,-0.0659398304060437,0.05399253074941046,-0.2569177498046617,1003.0311374436089,-100.0,-100.0,-100.0,-81.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-82.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-63.0,-100.0,-100.0,-89.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-79.0,-74.0,-100.0,-100.0,-73.0,-72.0,-100.0,-72.0,-100.0,-79.0,-81.0,-80.0,-100.0,-85.0,-86.0,-100.0,-100.0,-100.0,-83.0,-83.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173243,39.0,48.0,9.785901375409837,23.158524377049176,-37.42524537704917,-0.4269070496885246,0.7755880331967212,9.926761461475408,0.005532816611885245,-0.004434090668934426,-0.0035099615673278685,-0.07803592601882627,0.04272722542575999,-0.30449871315819316,1003.0298075409837,-100.0,-100.0,-100.0,-79.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-79.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-78.0,-100.0,-100.0,-89.0,-84.0,-89.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-56.0,-100.0,-100.0,-87.0,-88.0,-100.0,-58.0,-100.0,-82.0,-100.0,-100.0,-100.0,-74.0,-73.0,-69.0,-100.0,-100.0,-69.0,-71.0,-100.0,-71.0,-100.0,-79.0,-88.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173253,38.0,47.0,11.856806420168066,22.47983168067227,-38.519999512605054,-0.5366797147394958,0.5832171739495796,9.945737042016805,0.008471222617226892,-0.00571081474907563,-0.006278673414117647,-0.058511203530581014,0.05392447327647135,-0.37592395889658886,1003.024936806723,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-81.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-77.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-70.0,-100.0,-79.0,-84.0,-82.0,-80.0,-83.0,-84.0,-100.0,-100.0,-100.0,-84.0,-84.0,-100.0,-85.0,-88.0,-94.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.19 173303,37.0,46.0,11.72571409126984,23.83666643650794,-38.46380916666667,-0.4466842706825397,0.5605833437301588,9.95421648809524,0.006858503725396826,-0.0012297106074603168,0.0015570567832539678,-0.05621271423758964,0.044889718948286875,-0.36707185303408,1003.0272361111112,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-100.0,-100.0,-92.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-71.0,-66.0,-100.0,-100.0,-66.0,-70.0,-100.0,-70.0,-100.0,-79.0,-100.0,-100.0,-80.0,-84.0,-82.0,-100.0,-100.0,-100.0,-76.0,-76.0,-100.0,-87.0,-100.0,-94.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
