Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a4,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:d3,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:m2,00:1a:ac:a0:de:m3,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,32:24:a9:c6:2d:75,70:5d:cc:e8:73:1c,70:5d:cc:e8:73:1e,86:25:19:b5:ef:50,88:36:6c:4b:14:1c,ea:d8:d1:b4:cf:21,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:h3,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:k9,88:36:6c:51:f3:22,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:n9,00:1a:ac:a0:de:t6,70:5d:cc:b6:d1:c8,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:l1,72:5d:cc:c6:d1:c8,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:r7,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:f2,70:5d:cc:05:03:10,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:l7,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:d4,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:g7,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:t4,00:1a:ac:a0:de:n5,70:5d:cc:b1:75:50,90:9f:33:a4:06:5c,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:j6,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:b1,70:5d:cc:ea:72:5c,00:1a:ac:a0:de:k2,72:5d:cc:4b:31:60,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:k3,00:1b:ad:a1:df:a8,28:b3:71:0f:d8:ec,28:b3:71:0f:d8:ed,28:b3:71:4f:d8:ec,28:b3:71:8f:d8:ec,28:b3:71:cf:d8:ec,00:1a:ac:a0:de:h5,28:b3:71:0f:d8:e9,28:b3:71:4f:d8:e8,28:b3:71:8f:d8:e8,28:b3:71:cf:d8:e8,00:1a:ac:a0:de:j8,28:b3:71:0f:d8:e8,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,70:5d:cc:ea:72:5e,70:5d:cc:1b:31:60,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:u8,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:e1,00:1a:ac:a0:de:e4,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:j3
2021.05.22 153125,64.0,24.0,36.26686525373133,10.618656451492537,-25.900298208955224,-0.3616784374179105,0.2867412091044776,9.979784052238807,-0.0022318735105373135,-0.001994201523656716,0.002100537619402985,-0.028724599629640538,0.03619989315603869,-1.2581247802990585,1000.5853963432835,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-79.0,-90.0,-100.0,-65.0,-100.0,-100.0,-100.0,-84.0,-76.0,-80.0,-65.0,-78.0,-40.0,-50.0,-50.0,-100.0,-100.0,-100.0,-100.0,-64.0,-79.0,-100.0,-100.0,-65.0,-87.0,-100.0,-100.0,-83.0,-77.0,-80.0,-65.0,-78.0,-40.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-54.0,-100.0,-88.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-61.0,-100.0,-55.0,-100.0,-69.0,-100.0,-100.0,-100.0,-63.0,-70.0,-100.0,-70.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-79.0,-82.0,-82.0,-77.0,-76.0,-76.0,-69.0,-78.0,-85.0,-89.0,-73.0,-91.0,-91.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153136,65.0,24.0,41.894886774436095,13.243759116541353,-26.990525992481203,-0.2855307733774436,0.33716069840601504,9.98189365413534,0.0015179451112105262,-0.0035906704893984964,-0.00043443983796992436,-0.03375948993033984,0.028569825823178917,-1.238137385898963,1000.5850742857142,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-91.0,-100.0,-60.0,-86.0,-100.0,-74.0,-82.0,-75.0,-79.0,-72.0,-79.0,0.0,-51.0,-57.0,-100.0,-100.0,-90.0,-100.0,-68.0,-100.0,-100.0,-100.0,-60.0,-86.0,-100.0,-74.0,-82.0,-75.0,-78.0,-73.0,-79.0,0.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50.0,-100.0,-100.0,-100.0,-51.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-88.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-68.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-61.0,-68.0,-100.0,-62.0,-100.0,-74.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-60.0,-76.0,-100.0,-100.0,-100.0,-100.0,-76.0,-76.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-78.0,-77.0,-100.0,-100.0,-89.0,-91.0,-100.0,-90.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153147,66.0,24.0,42.58139467441861,11.957209023255812,-30.343720534883722,-0.286737608248062,0.36452370027131775,9.979021903100776,0.002849799975124031,-0.004607888916511628,0.0007290417627906975,-0.036506516222260824,0.028731024054523387,-1.2658396293950636,1000.5921613953489,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-81.0,-100.0,-100.0,-100.0,-74.0,-79.0,-100.0,-100.0,-64.0,-86.0,-100.0,-77.0,-84.0,-72.0,-76.0,-71.0,-77.0,-55.0,-55.0,-59.0,-100.0,-85.0,-100.0,-100.0,-73.0,-79.0,-100.0,-100.0,-64.0,-86.0,-100.0,-77.0,-83.0,-73.0,-76.0,-71.0,-77.0,-55.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-100.0,-52.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-89.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-64.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-67.0,-61.0,-100.0,-55.0,-100.0,-72.0,-100.0,-100.0,-100.0,-69.0,-100.0,-77.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-77.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-90.0,-89.0,-72.0,-76.0,-78.0,-79.0,-82.0,-100.0,-89.0,-100.0,-89.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153158,67.0,24.0,45.7875547925926,6.215555471111111,-32.219110681481475,-0.43600630931851847,0.4438630796296296,9.957292307407407,0.004490244106251852,-0.0033580620299259257,-0.001628340623333333,-0.044575532136920774,0.04370977051763067,-1.3978254980511136,1000.5908286666665,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-87.0,-100.0,-100.0,-100.0,-71.0,-80.0,-100.0,-100.0,-64.0,-85.0,-100.0,-77.0,-80.0,-100.0,-80.0,-71.0,-75.0,-51.0,-61.0,-55.0,-100.0,-85.0,-100.0,-100.0,-71.0,-80.0,-90.0,-100.0,-64.0,-100.0,-100.0,-100.0,-80.0,-100.0,-79.0,-71.0,-75.0,-50.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-100.0,-49.0,-100.0,-88.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-67.0,-100.0,-57.0,-100.0,-64.0,-100.0,-100.0,-100.0,-70.0,-74.0,-85.0,-66.0,-78.0,-100.0,-100.0,-100.0,-100.0,-78.0,-81.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-85.0,-100.0,-100.0,-100.0,-71.0,-72.0,-100.0,-100.0,-78.0,-100.0,-90.0,-85.0,-90.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153210,68.0,24.0,45.96999927272728,3.574090856060606,-34.991363303030305,-0.4063555926515152,0.42706970096969693,9.975310613636365,-2.0491640530302627e-05,-0.0007409054609848482,0.0017217513795454544,-0.042745683853740224,0.04071683837383077,-1.4552983876430627,1000.5922686363638,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-77.0,-100.0,-100.0,-62.0,-87.0,-100.0,-80.0,-85.0,-73.0,-81.0,-71.0,-73.0,-56.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-77.0,-89.0,-100.0,-62.0,-86.0,-100.0,-80.0,-86.0,-73.0,-82.0,-71.0,-73.0,-54.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-80.0,-100.0,-73.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-59.0,-73.0,-100.0,-60.0,-100.0,-62.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-79.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-75.0,-100.0,-68.0,-78.0,-100.0,-85.0,-87.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153221,69.0,24.0,40.25076881538462,3.7001537830769236,-37.82723033846154,-0.3658083558846154,0.384999388023077,9.962246011538461,0.0024186973706538458,-0.002230832844384616,-0.0019814590461538465,-0.038608344860124134,0.03675591035817674,-1.436821563427265,1000.5842367692308,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-82.0,-100.0,-100.0,-100.0,-73.0,-77.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-83.0,-73.0,-78.0,-76.0,-79.0,-60.0,-63.0,-59.0,-100.0,-82.0,-100.0,-100.0,-74.0,-77.0,-100.0,-100.0,-65.0,-90.0,-100.0,-100.0,-83.0,-72.0,-78.0,-76.0,-79.0,-59.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-60.0,-60.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-73.0,-74.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-70.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-85.0,-100.0,-100.0,-78.0,-75.0,-100.0,-100.0,-78.0,-100.0,-85.0,-74.0,-85.0,-100.0,-100.0,-85.0,-100.0,-100.0,-91.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153232,70.0,24.0,34.34936128368794,2.3302127312056737,-35.54085074468086,-0.33147970443262414,0.41989806709219857,9.97071125886525,0.0033656550453900706,-0.0012701448041134759,0.010264806201773051,-0.04209841725726917,0.033217681809625685,-1.4542402054401153,1000.5933792198581,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-87.0,-100.0,-100.0,-100.0,-70.0,-76.0,-100.0,-100.0,-57.0,-83.0,-100.0,-76.0,-84.0,-81.0,-80.0,-73.0,-77.0,-55.0,-60.0,-65.0,-100.0,-100.0,-100.0,-100.0,-71.0,-76.0,-75.0,-100.0,-57.0,-84.0,-100.0,-79.0,-83.0,-81.0,-80.0,-73.0,-77.0,-56.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-89.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-64.0,-61.0,-100.0,-60.0,-100.0,-74.0,-100.0,-100.0,-100.0,-70.0,-75.0,-64.0,-66.0,-83.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-75.0,-89.0,-77.0,-74.0,-100.0,-84.0,-81.0,-84.0,-100.0,-100.0,-84.0,-100.0,-72.0,-91.0,-90.0,-89.0,-91.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153244,71.0,24.0,33.64432792537314,3.323731285074627,-34.73149208955224,-0.32562137200298513,0.527240753880597,9.955787764925372,0.0015518438977164188,-0.001971407955298507,-0.0010358450138059701,-0.05290504889701725,0.03275062723267252,-1.4111696010205284,1000.5912134328358,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-76.0,-100.0,-100.0,-57.0,-73.0,-100.0,-83.0,-85.0,-78.0,-81.0,-71.0,-77.0,-55.0,-63.0,-61.0,-100.0,-100.0,-100.0,-100.0,-73.0,-76.0,-89.0,-100.0,-57.0,-100.0,-100.0,-100.0,-84.0,-78.0,-81.0,-73.0,-77.0,-55.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-100.0,-53.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-92.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-80.0,-80.0,-100.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-70.0,-71.0,-100.0,-70.0,-100.0,-63.0,-100.0,-100.0,-100.0,-73.0,-100.0,-67.0,-73.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-71.0,-100.0,-71.0,-76.0,-100.0,-81.0,-78.0,-82.0,-100.0,-100.0,-85.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153255,72.0,24.0,34.88558105426357,8.748371913178296,-34.687441426356585,-0.2832854002170543,0.37729316511627914,9.980915023255815,-0.0005786219520077511,-0.0001850354157364337,0.0025379602480620164,-0.037785778677654085,0.02832093417406251,-1.2810856695323027,1000.5786089922481,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-84.0,-100.0,-100.0,-100.0,-74.0,-78.0,-100.0,-100.0,-62.0,-100.0,-100.0,-74.0,-88.0,-72.0,-82.0,-69.0,-82.0,-62.0,-67.0,-63.0,-100.0,-100.0,-100.0,-100.0,-73.0,-79.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-88.0,-72.0,-81.0,-67.0,-82.0,-61.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-46.0,-100.0,-100.0,-100.0,-47.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-78.0,-100.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-76.0,-100.0,-66.0,-100.0,-68.0,-100.0,-100.0,-100.0,-77.0,-100.0,-71.0,-74.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-75.0,-100.0,-73.0,-73.0,-100.0,-83.0,-74.0,-83.0,-100.0,-100.0,-84.0,-93.0,-76.0,-85.0,-100.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153305,73.0,24.0,36.38225756451613,11.084515891129033,-33.47661252419355,-0.29129056121774194,0.3965228031451613,9.972849657258065,0.0002867321971532263,-0.0029247638281451613,-0.0011323864298387087,-0.03976612023149252,0.02917421087923065,-1.231999803935328,1000.577030967742,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-87.0,-100.0,-100.0,-100.0,-75.0,-78.0,-100.0,-100.0,-57.0,-100.0,-100.0,-82.0,-86.0,-78.0,-81.0,-73.0,-79.0,-59.0,-69.0,-66.0,-100.0,-86.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-57.0,-100.0,-100.0,-80.0,-85.0,-81.0,-81.0,-75.0,-79.0,-60.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-45.0,-100.0,-100.0,-100.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-71.0,-76.0,-100.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-74.0,-84.0,-100.0,-66.0,-100.0,-65.0,-100.0,-100.0,-100.0,-77.0,-100.0,-66.0,-81.0,-86.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-76.0,-89.0,-73.0,-74.0,-100.0,-82.0,-79.0,-82.0,-100.0,-100.0,-85.0,-100.0,-75.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153316,74.0,24.0,42.028124625000004,12.8578121796875,-30.836249624999997,-0.334637315078125,0.306616817634375,9.975652484375,0.0016077592370625003,-0.004087070244218749,0.006574399034375001,-0.030751119330488973,0.033481158257927704,-1.244620667770505,1000.569315703125,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-87.0,-100.0,-100.0,-100.0,-78.0,-81.0,-91.0,-100.0,-55.0,-88.0,-100.0,-79.0,-87.0,-75.0,-80.0,-78.0,-79.0,-65.0,-71.0,-71.0,-100.0,-87.0,-100.0,-100.0,-77.0,-81.0,-89.0,-100.0,-55.0,-89.0,-100.0,-78.0,-87.0,-75.0,-80.0,-78.0,-80.0,-64.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49.0,-100.0,-100.0,-100.0,-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-76.0,-100.0,-84.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-74.0,-76.0,-100.0,-74.0,-100.0,-64.0,-100.0,-100.0,-100.0,-84.0,-100.0,-74.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-69.0,-69.0,-100.0,-81.0,-80.0,-81.0,-100.0,-100.0,-86.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
