Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a1,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h2,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:i1,00:1a:ac:a0:de:i2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,00:1a:ab:a0:de:a9,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k9,00:1a:ac:a0:de:l7,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:m1,00:1a:ac:a0:de:n1,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:g4,00:1a:ac:a0:de:h7,00:1a:ac:a0:de:n3,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:h3,00:1a:ab:a0:de:a4,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:g5,00:1a:ac:a0:de:j8,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:x8,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:d5,00:1a:ac:a0:de:n9,00:1a:ac:a0:de:t6,00:1a:ab:a0:de:a2,00:1a:ac:a0:de:i9,00:1a:ac:a0:de:l1,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:g8,00:1a:ac:a0:de:k2,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:f2,70:5d:cc:05:03:10,00:1a:ac:a0:de:d4,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:t4,00:1a:ac:a0:de:g7,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:n5,00:1a:ac:a0:de:r7,90:9f:33:a4:06:5c,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:j6,00:1a:ac:a0:de:b1,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:k3,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:m8,00:1a:ac:a0:de:u8,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:k5,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:f4,00:1a:ac:a0:de:l3,00:1a:ac:a0:de:c9,00:1a:ac:a0:de:d1,00:1a:ac:a0:de:e2,00:1a:ac:a0:de:e5,00:1a:ac:a0:de:j4,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,00:1a:ac:a0:de:m6,00:1a:ac:a0:de:h5,00:1a:ab:a0:de:a8,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:m7,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:q1,00:1a:ac:a0:de:q9,00:1a:ac:a0:de:s9,00:1a:ac:a0:de:u7,00:1a:ac:a0:de:v6,00:1a:ac:a0:de:x6,00:1a:ab:a0:de:a6,00:1a:ac:a0:de:d8,00:1a:ac:a0:de:e1,00:1a:ac:a0:de:j3,00:1a:ac:a0:de:l6
2021.02.06 175224,60.0,24.0,24.175861681034483,-4.556379238793103,-25.810344577586203,-0.17121128771551725,0.495367200862069,9.98548815948276,-0.0019481547774999987,-0.004619362870965517,-0.004205680860913793,-0.049558862337264475,0.01714329910866012,-1.7055517075390652,1007.5329051724137,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-59.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-100.0,-100.0,-70.0,-72.0,-100.0,-100.0,-64.0,-63.0,-85.0,-100.0,-65.0,-79.0,-71.0,-75.0,-73.0,-75.0,-39.0,-43.0,-50.0,-89.0,-100.0,-100.0,-100.0,-100.0,-70.0,-72.0,-100.0,-100.0,-65.0,-63.0,-85.0,-100.0,-65.0,-78.0,-72.0,-75.0,-75.0,-75.0,-39.0,-43.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-53.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-87.0,-100.0,-60.0,-56.0,-100.0,-76.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-66.0,-100.0,-100.0,-67.0,-100.0,-68.0,-100.0,-69.0,-85.0,-100.0,-100.0,-73.0,-100.0,-68.0,-100.0,-75.0,-100.0,-100.0,-100.0,-88.0,-65.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-79.0,-88.0,-89.0,-100.0,-75.0,-100.0,-64.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175235,61.0,24.0,27.416841736842105,-1.4431578678070174,-26.259999578947372,-0.22268855881578953,0.6147195559649122,9.989229548245612,0.002259258377719298,-0.0035905372063157895,-0.005710486268578948,-0.0614459598927121,0.022316915134229377,-1.5619928774080778,1007.5248521052631,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-40.0,-100.0,-92.0,-100.0,-100.0,-66.0,-76.0,-100.0,-100.0,-60.0,-61.0,-100.0,-100.0,-100.0,-81.0,-74.0,-76.0,-100.0,-71.0,-28.0,-42.0,-40.0,-100.0,-100.0,-91.0,-100.0,-100.0,-66.0,-76.0,-100.0,-100.0,-59.0,-61.0,-100.0,-100.0,-74.0,-81.0,-72.0,-76.0,-100.0,-71.0,-28.0,-42.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-56.0,-43.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-88.0,-51.0,-100.0,-70.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-86.0,-100.0,-100.0,-100.0,-52.0,-100.0,-52.0,-100.0,-100.0,-78.0,-100.0,-59.0,-100.0,-68.0,-100.0,-100.0,-100.0,-70.0,-100.0,-60.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-81.0,-82.0,-100.0,-68.0,-75.0,-70.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175245,62.0,24.0,30.233035169642854,-1.8235714056249999,-26.278928205357143,-0.11045730235357144,0.5718468841071429,9.982971535714285,0.004075300216607143,-0.0032940035494999987,-0.002878440694339286,-0.05720256134268956,0.011088000445202547,-1.5801183485559054,1007.5236916964285,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42.0,-100.0,-100.0,-100.0,-100.0,-69.0,-80.0,-100.0,-100.0,-59.0,-60.0,-100.0,-100.0,-100.0,-84.0,-69.0,-77.0,-73.0,-76.0,-31.0,-48.0,-42.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-79.0,-100.0,-100.0,-59.0,-61.0,-100.0,-100.0,-100.0,-83.0,-68.0,-75.0,-71.0,-77.0,-31.0,-48.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-52.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-59.0,-70.0,-62.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-83.0,-100.0,-100.0,-100.0,-57.0,-100.0,-57.0,-100.0,-100.0,-75.0,-100.0,-65.0,-100.0,-66.0,-100.0,-100.0,-100.0,-71.0,-100.0,-67.0,-100.0,-68.0,-100.0,-100.0,-100.0,-87.0,-72.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-81.0,-81.0,-100.0,-100.0,-100.0,-65.0,-81.0,-86.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175255,63.0,24.0,32.24654836283186,-2.0246017345132743,-26.3384067079646,-0.2240024194283186,0.6000306966371681,9.996182141592922,-0.0010519425464601774,-0.0011028333714690264,-0.003479893931858407,-0.05992431737548477,0.022408934040159863,-1.5829286279931534,1007.5245034513274,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-46.0,-100.0,-92.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-52.0,-64.0,-84.0,-100.0,-74.0,-81.0,-100.0,-76.0,-72.0,-73.0,-38.0,-50.0,-45.0,-100.0,-100.0,-91.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-52.0,-64.0,-100.0,-100.0,-74.0,-82.0,-100.0,-77.0,-72.0,-74.0,-39.0,-50.0,-100.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-61.0,-84.0,-62.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-82.0,-100.0,-79.0,-100.0,-100.0,-100.0,-54.0,-100.0,-54.0,-100.0,-100.0,-79.0,-100.0,-67.0,-100.0,-69.0,-100.0,-100.0,-100.0,-67.0,-100.0,-68.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-72.0,-87.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-80.0,-100.0,-78.0,-78.0,-70.0,-71.0,-100.0,-100.0,-83.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175304,64.0,24.0,35.94159265486726,0.17522123424778763,-25.945486424778757,-0.2197223854955752,0.5029036520353982,9.99433867699115,-0.0007384009099115035,-0.004816677907469025,-0.005782801863823008,-0.050274960136255285,0.021983312109106104,-1.5272232272983652,1007.5205102654867,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-44.0,-100.0,-100.0,-100.0,-100.0,-65.0,-77.0,-100.0,-100.0,-56.0,-60.0,-85.0,-100.0,-100.0,-83.0,-69.0,-79.0,-71.0,-79.0,-44.0,-50.0,-43.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-77.0,-100.0,-100.0,-56.0,-60.0,-85.0,-100.0,-100.0,-82.0,-67.0,-79.0,-71.0,-79.0,-44.0,-50.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-58.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-65.0,-100.0,-58.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-59.0,-100.0,-100.0,-82.0,-100.0,-59.0,-100.0,-72.0,-100.0,-100.0,-100.0,-61.0,-100.0,-59.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-88.0,-88.0,-100.0,-73.0,-72.0,-74.0,-75.0,-100.0,-100.0,-81.0,-100.0,-88.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175314,65.0,24.0,41.97238857522125,3.2718583513274333,-27.125840415929204,-0.15278863363362832,0.5576541473451327,9.989444137168142,0.0015915366350442474,-0.0005946801688141594,-7.418491352212385e-05,-0.05576568007864779,0.015291236587223117,-1.454942078716987,1007.5210864601771,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-45.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-56.0,-57.0,-89.0,-100.0,-100.0,-83.0,-71.0,-74.0,-72.0,-77.0,-45.0,-51.0,-44.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-55.0,-57.0,-89.0,-100.0,-100.0,-83.0,-100.0,-74.0,-71.0,-77.0,-45.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-65.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-62.0,-100.0,-65.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-64.0,-100.0,-100.0,-81.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-63.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-88.0,-100.0,-74.0,-100.0,-77.0,-78.0,-100.0,-85.0,-85.0,-90.0,-89.0,-89.0,-89.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175324,66.0,24.0,41.864070415929206,1.8987610310619467,-30.001061513274337,-0.16808656539469027,0.5250665897345133,10.003237769911504,-0.002084466806548672,-0.0018596575503362826,-0.0028528109763362834,-0.052448602591072514,0.01681560162759785,-1.485725263578702,1007.5162825663718,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-58.0,-63.0,-83.0,-100.0,-100.0,-82.0,-72.0,-77.0,-76.0,-72.0,-45.0,-55.0,-50.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-49.0,-63.0,-83.0,-100.0,-100.0,-82.0,-67.0,-76.0,-77.0,-72.0,-45.0,-55.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-71.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-89.0,-58.0,-100.0,-53.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-69.0,-100.0,-100.0,-84.0,-100.0,-61.0,-100.0,-75.0,-100.0,-100.0,-100.0,-70.0,-100.0,-66.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-86.0,-100.0,-74.0,-74.0,-100.0,-74.0,-100.0,-80.0,-100.0,-89.0,-88.0,-88.0,-87.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175335,67.0,24.0,44.794434356521734,-3.4210434173913042,-32.38486913913043,-0.19666364977391304,0.561571954347826,9.994161139130433,0.00317033796652174,-0.0035543326689739135,-0.0041945991156695644,-0.05613297356859492,0.019686197763835244,-1.605442476272583,1007.5147159130436,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-100.0,-100.0,-70.0,-75.0,-100.0,-100.0,-51.0,-59.0,-85.0,-100.0,-78.0,-79.0,-72.0,-77.0,-70.0,-77.0,-45.0,-54.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-51.0,-59.0,-86.0,-100.0,-77.0,-79.0,-73.0,-77.0,-70.0,-76.0,-45.0,-54.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-63.0,-79.0,-54.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-84.0,-100.0,-81.0,-100.0,-100.0,-100.0,-68.0,-100.0,-68.0,-100.0,-100.0,-85.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-64.0,-100.0,-77.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-86.0,-88.0,-73.0,-78.0,-73.0,-71.0,-79.0,-76.0,-100.0,-92.0,-90.0,-86.0,-87.0,-88.0,-82.0,-87.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175345,68.0,24.0,45.67613362184874,-6.479495645378151,-35.446386294117644,-0.20349323889915963,0.4961983647899159,9.99468887815126,-0.001587715737310924,-0.0013314705617142853,-0.002749145176369748,-0.04958855332571914,0.020340530944307204,-1.6737180226991157,1007.5090509243695,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-70.0,-78.0,-100.0,-100.0,-50.0,-56.0,-100.0,-100.0,-100.0,-82.0,-71.0,-80.0,-70.0,-74.0,-49.0,-58.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-78.0,-100.0,-100.0,-51.0,-56.0,-100.0,-100.0,-100.0,-82.0,-72.0,-80.0,-70.0,-73.0,-49.0,-58.0,-100.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-65.0,-74.0,-53.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-65.0,-100.0,-100.0,-100.0,-74.0,-100.0,-75.0,-100.0,-100.0,-87.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-77.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-79.0,-68.0,-64.0,-83.0,-77.0,-68.0,-100.0,-89.0,-85.0,-87.0,-86.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.06 175355,69.0,24.0,40.16295595652174,-5.911304256521738,-37.79530391304348,-0.2399063347443478,0.5411269284347826,9.994952230434782,0.001189009336608695,-0.0015411332519652177,-0.002659468302991305,-0.054085334131251175,0.023978952001324688,-1.6671513215355251,1007.5069159130437,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53.0,-83.0,-100.0,-100.0,-100.0,-71.0,-76.0,-100.0,-100.0,-47.0,-64.0,-100.0,-100.0,-100.0,-85.0,-72.0,-76.0,-74.0,-78.0,-57.0,-63.0,-54.0,-100.0,-83.0,-100.0,-100.0,-100.0,-72.0,-76.0,-100.0,-100.0,-48.0,-64.0,-100.0,-100.0,-100.0,-86.0,-71.0,-76.0,-75.0,-78.0,-59.0,-63.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-89.0,-67.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-88.0,-100.0,-79.0,-100.0,-100.0,-100.0,-72.0,-100.0,-72.0,-100.0,-100.0,-84.0,-100.0,-66.0,-100.0,-77.0,-100.0,-100.0,-100.0,-68.0,-100.0,-66.0,-100.0,-73.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-85.0,-100.0,-100.0,-100.0,-79.0,-78.0,-78.0,-100.0,-75.0,-79.0,-100.0,-88.0,-86.0,-87.0,-84.0,-83.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
