Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a2,00:1a:ab:a0:de:a3,00:1a:ab:a0:de:a4,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:d3,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:g5,00:1a:ac:a0:de:g8,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h2,00:1a:ac:a0:de:h3,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:h7,00:1a:ac:a0:de:i1,00:1a:ac:a0:de:i2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:l5,00:1a:ac:a0:de:l7,00:1a:ac:a0:de:m1,00:1a:ac:a0:de:m2,00:1a:ac:a0:de:m3,00:1a:ac:a0:de:n2,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:i3,00:1a:ac:a0:de:n3,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:e3,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:k9,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:j8,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:t6,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:n9,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:l1,00:1a:ac:a0:de:f2,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:k6,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:d4,70:5d:cc:05:03:10,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:d5,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:t4,90:9f:33:a4:06:5c,00:1a:ac:a0:de:i9,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:d6,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:n5,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:b1,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:l4,00:1a:ab:a0:de:a9,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:k2,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:k3,00:1a:ac:a0:de:r7,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:h5,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:j4,00:1a:ac:a0:de:u8,00:1a:ab:a0:de:a8,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:f1,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:k5,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:m6,00:1a:ac:a0:de:m7,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:q9,00:1a:ac:a0:de:v6,00:1a:ac:a0:de:j3
2021.01.10 213901,63.0,24.0,30.21951180487805,2.218170694695122,-25.810975256097556,-0.37433902505487804,0.9055760498170734,9.97011075304878,0.0022840696090853643,0.0009732870028658539,-0.0042363207079878056,-0.09056624104609573,0.03759094535745108,-1.4123134642112545,1021.1783862195122,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-61.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-45.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-81.0,-100.0,-100.0,-53.0,-56.0,-100.0,-100.0,-72.0,-83.0,-100.0,-81.0,-74.0,-75.0,-42.0,-100.0,-46.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-78.0,-100.0,-100.0,-53.0,-56.0,-100.0,-100.0,-72.0,-83.0,-100.0,-81.0,-74.0,-75.0,-41.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-61.0,-66.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-64.0,-79.0,-56.0,-100.0,-65.0,-67.0,-60.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-70.0,-76.0,-86.0,-86.0,-67.0,-71.0,-73.0,-100.0,-100.0,-75.0,-70.0,-100.0,-84.0,-100.0,-100.0,-88.0,-89.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213914,64.0,24.0,33.57091977300614,5.775828128834355,-25.503312625766867,-0.3442320875766871,0.8028605698773006,9.978808607361962,-0.00034090015368098167,0.0015533028533128836,-0.001272394689018404,-0.08022891739211926,0.03449315667163828,-1.3328141017925519,1021.1740980981593,-100.0,-100.0,-100.0,-85.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-44.0,-100.0,-81.0,-100.0,-100.0,-100.0,-66.0,-77.0,-100.0,-100.0,-54.0,-58.0,-100.0,-100.0,-73.0,-81.0,-73.0,-80.0,-72.0,-76.0,-44.0,-100.0,-41.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-78.0,-100.0,-100.0,-55.0,-58.0,-100.0,-100.0,-73.0,-81.0,-73.0,-81.0,-70.0,-76.0,-44.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-66.0,-61.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-69.0,-81.0,-58.0,-100.0,-55.0,-74.0,-63.0,-100.0,-100.0,-60.0,-73.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-78.0,-77.0,-81.0,-86.0,-75.0,-82.0,-78.0,-100.0,-100.0,-76.0,-75.0,-87.0,-85.0,-85.0,-100.0,-90.0,-88.0,-81.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213928,65.0,24.0,40.03409590963855,5.986626421686746,-26.7722886686747,-0.30863067608433736,1.0016722687349398,9.967914111445783,0.0022909359898795182,0.0008314759900602405,-0.006285133583795181,-0.100097940404372,0.03096142152593612,-1.3504823970507427,1021.1757903614457,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-57.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-63.0,-62.0,-100.0,-100.0,-100.0,-100.0,-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-53.0,-58.0,-100.0,-100.0,-100.0,-83.0,-72.0,-80.0,-65.0,-81.0,0.0,-53.0,-48.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-54.0,-58.0,-100.0,-100.0,-100.0,-84.0,-100.0,-80.0,-68.0,-81.0,0.0,-53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-67.0,-84.0,-60.0,-100.0,-62.0,-74.0,-65.0,-100.0,-100.0,-63.0,-74.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-73.0,-91.0,-91.0,-71.0,-83.0,-78.0,-100.0,-100.0,-73.0,-74.0,-100.0,-86.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213942,66.0,24.0,40.3390414251497,6.492215467664671,-30.132215173652693,-0.3744817845988023,0.9642332473652695,9.963036230538922,0.0017255077235329346,0.0013343016162275449,-0.008119646334371256,-0.09640000947935135,0.037586740658668655,-1.332426483045795,1021.1706731137725,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49.0,-87.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-78.0,-83.0,-100.0,-56.0,-62.0,-100.0,-100.0,-100.0,-83.0,-100.0,-81.0,-69.0,-80.0,-50.0,-55.0,-54.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-78.0,-82.0,-100.0,-56.0,-62.0,-100.0,-100.0,-100.0,-83.0,-100.0,-81.0,-70.0,-79.0,-49.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-71.0,-87.0,-62.0,-100.0,-58.0,-74.0,-100.0,-100.0,-100.0,-100.0,-74.0,-63.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-84.0,-100.0,-77.0,-86.0,-83.0,-77.0,-81.0,-80.0,-100.0,-81.0,-72.0,-72.0,-79.0,-89.0,-80.0,-100.0,-91.0,-100.0,-85.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213956,67.0,24.0,43.047406858024694,1.336666646728395,-32.26259212345679,-0.35933335394444443,0.8246059769753087,9.979780771604938,-0.0009092689390740735,0.002770198409197531,-0.004863188729691358,-0.08243678868920712,0.035959625196999565,-1.4723232160379858,1021.1651294444445,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50.0,-83.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-71.0,-64.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-78.0,-100.0,-100.0,-51.0,-57.0,-100.0,-100.0,-76.0,-83.0,-100.0,-77.0,-68.0,-77.0,-49.0,-58.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-78.0,-100.0,-100.0,-51.0,-57.0,-84.0,-100.0,-75.0,-83.0,-100.0,-77.0,-66.0,-77.0,-48.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-69.0,-85.0,-65.0,-100.0,-57.0,-84.0,-60.0,-100.0,-100.0,-68.0,-84.0,-77.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-85.0,-79.0,-80.0,-90.0,-88.0,-72.0,-83.0,-83.0,-100.0,-80.0,-68.0,-74.0,-100.0,-89.0,-82.0,-100.0,-90.0,-85.0,-84.0,-100.0,-89.0,-72.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214010,68.0,24.0,43.95928511904762,-1.5674999682142858,-34.79928530357143,-0.39756363047619053,0.7042445800595238,9.98262950595238,0.004733827263333334,0.0012348203957738095,-0.005241747425833334,-0.07035754680345274,0.03984816768206652,-1.5469256717534292,1021.1682321428572,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-76.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-76.0,-100.0,-100.0,-55.0,-57.0,-100.0,-100.0,-73.0,-82.0,-100.0,-76.0,-71.0,-77.0,-46.0,-58.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-77.0,-100.0,-100.0,-55.0,-57.0,-100.0,-100.0,-100.0,-84.0,-100.0,-76.0,-72.0,-76.0,-45.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-64.0,-64.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-72.0,-88.0,-65.0,-100.0,-65.0,-80.0,-66.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-83.0,-100.0,-78.0,-89.0,-89.0,-100.0,-100.0,-90.0,-100.0,-78.0,-69.0,-77.0,-84.0,-100.0,-83.0,-100.0,-100.0,-85.0,-83.0,-100.0,-83.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214025,69.0,24.0,38.457453987878786,-2.1385454249090907,-38.22836311515152,-0.3469957159393939,0.9598865378181818,9.96343361212121,0.002704022684545455,0.0023957949336363632,-0.004713454779454546,-0.09602377893346724,0.03485210454373645,-1.5256897030454692,1021.168495030303,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-84.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-79.0,-100.0,-100.0,-48.0,-56.0,-100.0,-100.0,-75.0,-84.0,-77.0,-77.0,-74.0,-80.0,-48.0,-62.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-79.0,-100.0,-100.0,-48.0,-56.0,-100.0,-100.0,-76.0,-82.0,-100.0,-77.0,-75.0,-79.0,-50.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-63.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-70.0,-84.0,-67.0,-100.0,-59.0,-77.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-81.0,-100.0,-80.0,-100.0,-100.0,-85.0,-100.0,-86.0,-100.0,-80.0,-73.0,-69.0,-82.0,-100.0,-81.0,-100.0,-90.0,-85.0,-84.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214040,70.0,24.0,30.94366820118343,-2.938224807100591,-32.898816100591716,-0.38231893502958586,0.9953382880473371,9.962988325443787,0.0019268208628994085,0.0012811001933136096,-0.0023147708981656806,-0.09950532248386966,0.03839685584930974,-1.554546043012269,1021.1594394674556,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-88.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-69.0,-66.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-83.0,-100.0,-100.0,-100.0,-65.0,-77.0,-86.0,-100.0,-48.0,-59.0,-84.0,-100.0,-100.0,-82.0,-70.0,-78.0,-75.0,-75.0,-49.0,-61.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-77.0,-100.0,-100.0,-49.0,-59.0,-100.0,-100.0,-100.0,-82.0,-70.0,-78.0,-74.0,-75.0,-49.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-67.0,-65.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-71.0,-89.0,-71.0,-100.0,-62.0,-82.0,-100.0,-100.0,-100.0,-61.0,-82.0,-61.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-87.0,-79.0,-87.0,-100.0,-100.0,-86.0,-85.0,-100.0,-100.0,-74.0,-71.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-83.0,-100.0,-86.0,-100.0,-100.0,-100.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214055,71.0,24.0,30.90987762195122,-2.145365820487805,-32.681341079268286,-0.3551410293902439,0.8431059164634146,9.975322582317073,-0.0004648235742073172,-0.0016750372055487808,-0.00232922920304878,-0.08427418523081914,0.03559987896076604,-1.5461691174565293,1021.1589214634145,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-83.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-73.0,-80.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-88.0,-100.0,-100.0,-100.0,-71.0,-81.0,-100.0,-100.0,-49.0,-57.0,-89.0,-100.0,-80.0,-82.0,-73.0,-78.0,-76.0,-79.0,-58.0,-63.0,-58.0,-100.0,-89.0,-100.0,-100.0,-100.0,-70.0,-81.0,-100.0,-100.0,-49.0,-57.0,-86.0,-100.0,-100.0,-82.0,-73.0,-78.0,-100.0,-79.0,-57.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-73.0,-71.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-80.0,-90.0,-71.0,-100.0,-73.0,-85.0,-73.0,-100.0,-100.0,-74.0,-100.0,-74.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-74.0,-81.0,-65.0,-74.0,-100.0,-75.0,-84.0,-100.0,-83.0,-83.0,-100.0,-100.0,-100.0,-86.0,-100.0,-89.0,-90.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214112,72.0,24.0,31.250823076470592,3.136941122352941,-33.1295289117647,-0.10277072477764707,0.5719359142352941,9.995280411764705,0.0053225767034117645,0.004165562063470588,-0.007036485018882354,-0.05714773992624349,0.010314701961760838,-1.4085675905732546,1021.1533810000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-76.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-88.0,-100.0,-100.0,-100.0,-63.0,-81.0,-100.0,-100.0,-48.0,-57.0,-100.0,-100.0,-79.0,-82.0,-70.0,-82.0,-74.0,-78.0,-58.0,-64.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-47.0,-57.0,-100.0,-100.0,-79.0,-82.0,-68.0,-82.0,-74.0,-78.0,-58.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-78.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-83.0,-100.0,-72.0,-100.0,-74.0,-87.0,-75.0,-100.0,-100.0,-84.0,-87.0,-85.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-89.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-79.0,-70.0,-100.0,-100.0,-100.0,-84.0,-100.0,-82.0,-83.0,-100.0,-85.0,-74.0,-90.0,-100.0,-100.0,-83.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214125,73.0,24.0,33.88078603932584,4.268089809550562,-32.59381989325843,-0.3919481671685393,0.890979601235955,9.970863255617978,0.002215642601516854,0.0005279865858426964,-0.010956842689775282,-0.08905712745330303,0.03931660519054762,-1.3501236766911624,1021.1520900561796,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-85.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-78.0,-82.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-90.0,-100.0,-100.0,-100.0,-70.0,-78.0,-100.0,-100.0,-46.0,-51.0,-100.0,-100.0,-78.0,-88.0,-72.0,-81.0,-78.0,-81.0,-55.0,-67.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-78.0,-100.0,-100.0,-45.0,-51.0,-100.0,-100.0,-77.0,-87.0,-71.0,-81.0,-77.0,-84.0,-54.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-77.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-83.0,-100.0,-72.0,-100.0,-74.0,-88.0,-70.0,-100.0,-100.0,-83.0,-88.0,-82.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-67.0,-84.0,-71.0,-77.0,-100.0,-76.0,-78.0,-100.0,-79.0,-79.0,-100.0,-86.0,-73.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
